companhia;receitas;ativos;passivos;depreciacao;ganhosPorAcao
1175151.0;;11254366.0;;87397.0;
1175442.0;25914000.0;7042000.0;12942000.0;518000.0;
1175454.0;;7891868000.0;;30462000.0;3.94
1175483.0;;1467982000.0;1257860000.0;;0.24
1175505.0;;548285000.0;;;9.73
1175535.0;;783877000.0;536886000.0;;0.25
1175609.0;412744000.0;433993000.0;80093000.0;32900000.0;-0.31
1175680.0;;13786131.0;3580681.0;;
1176309.0;;26354000.0;;4000.0;
1176316.0;69731000.0;1178548000.0;1069410000.0;;1.46
1176334.0;;1380473000.0;986594000.0;67134000.0;
1176373.0;;1873745000.0;1195926000.0;;
1176948.0;814442000.0;4321408000.0;3329497000.0;6900000.0;
1177394.0;;4444147000.0;2644250000.0;48754000.0;5.28
1177609.0;;393294000.0;148813000.0;;1.06
1177648.0;160880000.0;246013000.0;9856000.0;;4.23
1177702.0;;729193000.0;;63400000.0;2.21
1177845.0;100530000.0;53189000.0;22001000.0;;-0.03
1178253.0;257000.0;49273000.0;7324000.0;447000.0;-2.68
1178377.0;;7222.0;;0.0;
1178409.0;;466234743.0;464287913.0;;-0.83
1178670.0;;1386510000.0;121796000.0;6700000.0;
1178711.0;;145918000.0;44678000.0;;
1178727.0;472159.0;4613536.0;366153.0;;
1178879.0;;908384000.0;;;
1178970.0;;8911657000.0;7715592000.0;9648000.0;1.33
1179060.0;4452100000.0;8115800000.0;;331300000.0;
1179500.0;;469940000.0;446975000.0;;5.2
1179755.0;2097530000.0;13241525000.0;8117453000.0;;5.74
1179929.0;14178000000.0;6576000000.0;5019000000.0;49000000.0;2.75
1180079.0;;457725000.0;491590000.0;;1.6
1180145.0;;142406000.0;41509000.0;;
1180262.0;;2477900000.0;2531400000.0;82500000.0;4.11
1180638.0;;3180214000.0;3472994000.0;182000000.0;
1181749.0;231254508.0;122011081.0;;9612000.0;
1182737.0;;239044.0;1918662.0;;
1183082.0;181645.0;1599864.0;;3509.0;
1183765.0;;53669000.0;12823000.0;;0.62
1185198.0;1278469.0;27209045.0;;;
1185348.0;942018000.0;2996706000.0;2156959000.0;;3.49
1186258.0;9672000.0;23560000.0;7660000.0;;
1187953.0;0.0;216.0;;;
1190370.0;;2718924.0;894077.0;9737.0;-22
1191359.0;;3652959.0;18597221.0;99824.0;-0.06
1192448.0;;116661000.0;21470000.0;;
1193311.0;3878000000.0;19287000000.0;11779000000.0;;
1195116.0;;361240.0;8985334.0;7627.0;-0.56
1195734.0;372849000.0;174507000.0;44294000.0;21476000.0;0.2
1195933.0;1484032000.0;2386752000.0;1699157000.0;12299000.0;4.54
1196298.0;;3970000.0;1306000.0;1000.0;
1196501.0;;858057000.0;333355000.0;30328000.0;0.28
1198415.0;;344464091.0;19156457.0;;
1200375.0;41804000.0;44647000.0;;;
1201792.0;;303896000.0;66743000.0;19626000.0;1.94
1205181.0;;61013.0;;;
1206133.0;158330.0;2655.0;;750.0;
1206264.0;3151200000.0;2655500000.0;2352900000.0;53500000.0;1.19
1206942.0;221149134.0;138155320.0;;;
1207074.0;600302000.0;980012000.0;352057000.0;;1.53
1208208.0;;2925100000.0;1677000000.0;270600000.0;0.26
1208261.0;0.0;36184000.0;26662000.0;26000.0;
1209028.0;;4204806000.0;3720775000.0;;-3.02
1209709.0;;210973446.0;4104192.0;;
1210227.0;;5668183000.0;5076036000.0;6100000.0;1.25
1210708.0;;124949000.0;63769000.0;;
1211211.0;;334205.0;3282078.0;;
1211351.0;;283460000.0;189689000.0;24200000.0;-0.16
1211524.0;325800.0;2553805.0;247657.0;;
1211583.0;0.0;1019000.0;471000.0;;-0.06
1211759.0;95847000.0;82689000.0;113869000.0;1020000.0;
1211805.0;;3738000.0;;8000.0;
1212458.0;265397000.0;682814000.0;622431000.0;12644000.0;
1212545.0;;14275089000.0;12683587000.0;;2.05
1213037.0;;71445651.0;22744362.0;;-1.05
1213660.0;;44353642.0;13976167.0;1207446.0;-0.15
1214816.0;4130309000.0;19981891000.0;14115009000.0;;6.1
1216596.0;;2143900000.0;;50400000.0;-1.67
1216752.0;;276300000.0;200909000.0;200000.0;
1217234.0;28144000.0;55638000.0;26144000.0;;-1.16
1218683.0;;700000.0;;-1000.0;
1219601.0;;10020000000.0;;;2.85
1220754.0;1695446000.0;1053976000.0;686268000.0;20234000.0;4.3
1221554.0;;57779.0;;3749.0;0.0
1222218.0;;318100.0;;15731.0;-0.04
1222333.0;;24620671000.0;8501000.0;;-11.1
1222840.0;603960000.0;4621251000.0;2465914000.0;;
1223389.0;1613178000.0;2025300000.0;1487019000.0;22706000.0;0.88
1223786.0;;360490000.0;;;1.68
1223862.0;;459267000.0;184115000.0;6700000.0;
1224133.0;143013000.0;204992000.0;17526000.0;;
1224608.0;3811900000.0;31125100000.0;26986600000.0;;1.4
1226308.0;138209000.0;407940000.0;;4131000.0;-0.71
1226616.0;;37906323.0;5153349.0;26704.0;
1227025.0;;341878000.0;130222000.0;17700000.0;0.1
1227265.0;;1108286781.0;17587400.0;;
1227268.0;;55275882.0;1003812.0;;
1227500.0;;1585727000.0;1418494000.0;;1.55
1227654.0;;1628900000.0;;;4.7
1228386.0;;463.0;166288.0;;
1228454.0;;1618406000.0;1484862000.0;;0.69
1228627.0;;24805029.0;6029481.0;;
1229146.0;;257776555.0;219105585.0;;0.81
1230245.0;696317000.0;2138518000.0;1305698000.0;5058000.0;3.34
1230276.0;;1240657000.0;497270000.0;20400000.0;
1230524.0;;10000.0;;3225.0;
1232524.0;1324803000.0;3359663000.0;;9894000.0;5.38
1232582.0;1336966000.0;4965131000.0;4034826000.0;210100000.0;2.43
1234006.0;;833322000.0;599451000.0;;-0.07
1235007.0;70000.0;178385577.0;7039440.0;886710.0;-0.98
1235010.0;89650000.0;421040000.0;51064000.0;;
1235468.0;;288488000.0;72486000.0;6130000.0;-3.5
1236275.0;;8483549.0;6927228.0;;0.09
1236997.0;11081358.0;12966131.0;3861647.0;7225.0;-0.61
1237746.0;741315000.0;1803490000.0;1623816000.0;34010000.0;
1237831.0;;834100000.0;118776000.0;22522000.0;1.19
1238289.0;;2613100.0;;;
1239819.0;;58131813.0;21224795.0;1200000.0;
1244937.0;399584000.0;443714000.0;;24322000.0;-6.51
1245104.0;6457733.0;11506141.0;8517741.0;;
1245791.0;1316000.0;21782000.0;;;
1250897.0;0.0;13218.0;;288.0;
1251769.0;1599763.0;11612445.0;1080454.0;;
1252849.0;566065000.0;4678118000.0;2063924000.0;131490000.0;0.36
1253317.0;;1510088889.0;1366100000.0;2134286.0;0.98
1253347.0;898036.0;1144614.0;1040933.0;944765.0;-0.1
1253689.0;20070750.0;48462279.0;7990625.0;191484.0;
1253986.0;;1827391944.0;1262301169.0;;0.9
1254595.0;;1450371000.0;796230000.0;;
1254699.0;;12058000000.0;7940000000.0;134000000.0;
1255474.0;2050798000.0;11389085000.0;6630497000.0;;-11.35
1257640.0;;1242700000.0;;;
1258602.0;0.0;30485905000.0;28593747000.0;16500000.0;
1259515.0;163179000.0;141863000.0;26418000.0;2926000.0;-0.07
1260221.0;;8427050000.0;9465356000.0;35939000.0;
1260968.0;;772984000.0;622846000.0;;1.25
1260990.0;;32031000.0;;27000.0;-0.13
1261159.0;337665000.0;1030859000.0;224680000.0;;
1261249.0;;50712000.0;;18000.0;
1261379.0;;246914890.0;6730591.0;;
1261654.0;;274302000.0;160827000.0;16500000.0;-0.38
1261694.0;273300000.0;539352000.0;;;2.26
1262039.0;;1790510000.0;1035133000.0;28400000.0;0.05
1262823.0;108354000.0;5575252000.0;2013321000.0;209271000.0;4.88
1262959.0;;2183731000.0;1121180000.0;;
1263364.0;;7140577.0;;343439.0;
1263762.0;;817015000.0;712313000.0;1000000.0;0.56
1263872.0;;114681.0;234373.0;0.0;
1264587.0;;98215623.0;10103667.0;153797.0;
1265107.0;;2070267000.0;1869202000.0;10066000.0;
1265131.0;;11867001000.0;10128876000.0;;2.1
1265572.0;;101844000.0;39153000.0;;-0.4
1265848.0;;10217.0;;;
1265888.0;;2202247000.0;1478748000.0;56100000.0;3.21
1266806.0;8950000.0;28245000.0;;;
1267130.0;3997702000.0;8472503000.0;;;2.7
1267238.0;10325494000.0;30043128000.0;25519161000.0;47439000.0;2.08
1267395.0;2753400000.0;11048800000.0;7628900000.0;;4.64
1267425.0;45334.0;3656528.0;6922553.0;;
1267565.0;;97718000.0;12646000.0;171000.0;
1267602.0;22438000.0;70484000.0;;614000.0;
1267813.0;0.0;59662000.0;12741000.0;;
1269021.0;;502924000.0;72601000.0;;
1269026.0;;36454000.0;;1652000.0;
1269127.0;;6951039.0;15347879.0;;0.51
1269190.0;;97470590.0;3141949.0;;
1270073.0;;655758000.0;53609000.0;1691000.0;
1270200.0;188000.0;162000.0;;;
1270436.0;46156000.0;308825000.0;262649000.0;733000.0;-0.28
1271024.0;2990911000.0;7011199000.0;2515746000.0;285800000.0;-1.29
1271075.0;;24318660.0;10329096.0;14622.0;
1271214.0;61593000.0;144635000.0;14404000.0;;
1271551.0;0.0;93.0;473663.0;;
1272550.0;;30588804.0;;;-0.12
1272597.0;126139824.0;119915222.0;119888007.0;5697962.0;
1272754.0;;176929000.0;149719000.0;;0.82
1272830.0;895072000.0;784566000.0;395825000.0;;0.11
1273441.0;;1146118000.0;;;-0.94
1273685.0;;9059564000.0;8179038000.0;;0.62
1273801.0;;15403045000.0;11187315000.0;382100000.0;-1.87
1273813.0;2207000000.0;14544000000.0;8481000000.0;;7.12
1273931.0;1434700000.0;4505200000.0;4728000000.0;;-1.24
1274032.0;;20981000.0;;92000.0;-0.09
1274494.0;;7316331000.0;1767844000.0;;5.42
1274644.0;;44737000.0;13343000.0;42000.0;
1274792.0;89258000.0;234880000.0;418569000.0;5500000.0;
1275014.0;;336153000.0;135210000.0;;-0.34
1275101.0;;527143000.0;478947000.0;;1.07
1275158.0;;239961000.0;146189000.0;;-0.48
1275187.0;;727063000.0;219835000.0;8200000.0;-1.21
1275229.0;;346475000.0;55808000.0;;
1275283.0;;53224000000.0;;104000000.0;2.57
1275477.0;;177055425.0;108515365.0;;
1276187.0;42126000000.0;71189000000.0;;1776000000.0;
1276520.0;8548000000.0;106431000000.0;91794000000.0;;-1.24
1276531.0;;572685.0;;;
1276591.0;;45718000.0;44270000.0;1000000.0;
1277856.0;1200301000.0;1327003000.0;957210000.0;82800000.0;1.5
1277902.0;;1384476000.0;1269764000.0;2000000.0;0.78
1278021.0;303098000.0;439041000.0;48328000.0;;2.62
1278027.0;;2571715000.0;2114030000.0;17400000.0;1.22
1279363.0;13890200000.0;5193600000.0;3465300000.0;62000000.0;2.69
1279620.0;1395294.0;9088381.0;3347823.0;6413.0;
1279704.0;;7596379.0;5946576.0;;
1279715.0;6025000.0;16283000.0;1944000.0;15000.0;
1280058.0;637940000.0;1223853000.0;1013265000.0;18500000.0;0.56
1280263.0;316373000.0;410615000.0;61159000.0;;2.42
1280452.0;333067000.0;431285000.0;62769000.0;12000000.0;0.89
1280600.0;18097000.0;146337000.0;37074000.0;;
1280776.0;;89081000.0;;;
1281761.0;;126050000000.0;109206000000.0;;0.75
1281774.0;;305360000.0;401605000.0;47664000.0;0.86
1281895.0;;113321000.0;4508000.0;45000.0;
1281922.0;358129000.0;753148000.0;1017730000.0;;-10.89
1282224.0;2999279.0;2928777.0;15805522.0;;
1282266.0;4919600000.0;12518100000.0;12211700000.0;1146300000.0;
1282400.0;720493.0;2315626.0;;;
1282631.0;;24666000.0;26000000.0;;
1282637.0;;1289915000.0;902351000.0;35000000.0;
1282648.0;550278000.0;3458692000.0;;;-18.66
1282723.0;813346.0;2123648.0;;;
1282977.0;261560000.0;423838000.0;139788000.0;;0.82
1283140.0;;1534456000.0;;55400000.0;
1283582.0;;654874257.0;574600382.0;581985.0;
1283630.0;753381000.0;6025947000.0;3184779000.0;;1.03
1283699.0;32053000000.0;62436000000.0;;4400000000.0;0.83
1283810.0;;1368400.0;;;
1284196.0;;2000.0;3115.0;;
1284450.0;323369.0;137179.0;1949423.0;8926.0;-0.07
1284766.0;;1534371.0;135354.0;;
1284807.0;;1285904000.0;;33100000.0;0.47
1284812.0;328655000.0;305322000.0;62212000.0;;1.42
1285224.0;;4713468000.0;4180538000.0;;0.78
1285543.0;271559.0;89187.0;13813674.0;3692.0;
1285550.0;4594192.0;10102802.0;12083941.0;;
1285785.0;;17412400000.0;;732200000.0;2.79
1285819.0;13509000.0;48995000.0;;;
1286043.0;;3766038000.0;1946974000.0;;0.19
1286131.0;305640000.0;1686125000.0;1502447000.0;10600000.0;
1286225.0;;623201000.0;296749000.0;;-0.12
1286613.0;193220000.0;210279000.0;129282000.0;11900000.0;-0.14
1286681.0;2216528000.0;799845000.0;2600096000.0;;3.58
1286964.0;115660469.0;66696384.0;;4556000.0;0.09
1287151.0;;550374000.0;;;-0.28
1287213.0;;505503000.0;;4919000.0;1.95
1287808.0;720605000.0;442563000.0;324524000.0;;0.14
1287865.0;441878000.0;5609351000.0;3502086000.0;;0.64
1287900.0;547000.0;2783807.0;2739185.0;3327337.0;
1288195.0;;0.0;220918.0;;-2
1288359.0;71102000.0;118581000.0;134741000.0;7678000.0;2.31
1288403.0;507265000.0;1208022000.0;;;
1288469.0;;334505000.0;;8700000.0;-0.79
1288750.0;;17224434.0;;7918.0;
1288776.0;74989000000.0;147461000000.0;;;
1288847.0;;99233000.0;72953000.0;6900000.0;
1288855.0;;127478000.0;124511000.0;;-0.17
1289237.0;;218237000.0;6467000.0;;
1289308.0;135386000.0;2214488000.0;1190056000.0;47686000.0;3.08
1289340.0;37674524.0;19226914.0;36852568.0;320301.0;-0.35
1289419.0;;1029000000.0;388400000.0;42400000.0;3.0
1289460.0;;1032706000.0;355524000.0;;1.38
1289490.0;;6071407000.0;3698803000.0;;1.58
1289496.0;5255182.0;3701534.0;3227101.0;;0.0
1289636.0;;47267840.0;2482712.0;-989484.0;0.0
1289790.0;1639250000.0;7378828000.0;4176386000.0;215243000.0;-1.39
1289848.0;769023000.0;1164160000.0;;12300000.0;2.67
1289850.0;7299830.0;16034490.0;3471782.0;222592.0;
1289945.0;;390422000.0;56869000.0;8570000.0;3.99
1290149.0;;152768000.0;7397000.0;;
1290476.0;;419941000.0;389582000.0;;5.65
1290658.0;0.0;28855.0;20234.0;;
1290900.0;825341000.0;436679000.0;370749000.0;16400000.0;0.24
1292519.0;;21792000.0;4863000.0;672000.0;
1292653.0;248619000.0;198049000.0;;;1.13
1293282.0;;177859000.0;17858000.0;3982000.0;0.22
1293593.0;;817097000.0;680297000.0;9300000.0;
1293818.0;3157720.0;13762746.0;6271700.0;500467.0;
1293971.0;14079000.0;1002337000.0;151841000.0;;
1294016.0;373376000.0;418821000.0;107288000.0;;0.05
1294133.0;159005000.0;161314000.0;27296000.0;;0.6
1294208.0;;1712400.0;;;
1294250.0;;265407000.0;225811000.0;18915000.0;-0.31
1294476.0;;2730800.0;;;
1294632.0;;2753632000.0;2510061000.0;;
1294649.0;2315000.0;8578000.0;2707000.0;;
1294924.0;;622461000.0;243716000.0;12769000.0;-0.23
1295401.0;;4765823000.0;4445822000.0;4700000.0;0.35
1295810.0;;3863251000.0;1512131000.0;160405000.0;
1295947.0;;2948791000.0;2204455000.0;5200000.0;1.89
1296205.0;;179541000.0;;;0.54
1296435.0;;751400000.0;439800000.0;24800000.0;3.02
1296445.0;594644000.0;2293044000.0;1209170000.0;95151000.0;2.46
1296884.0;55850000.0;590159000.0;270009000.0;;
1297184.0;;390136000.0;94626000.0;11314000.0;-0.06
1297223.0;0.0;1496972.0;2238880.0;;
1297336.0;382597000.0;122196000.0;124182000.0;6400000.0;-2.11
1297401.0;915863000.0;1969975000.0;771135000.0;;-0.64
1297587.0;237272000.0;5840907000.0;2918938000.0;;-0.3
1297667.0;2770000.0;6096000.0;1503000.0;;
1297735.0;373067000.0;1159626000.0;321128000.0;;
1297937.0;4379156.0;7776496.0;4176349.0;;
1297989.0;;650783000.0;185012000.0;21239000.0;1.55
1297996.0;1763336000.0;11451267000.0;6914765000.0;;1.57
1298675.0;;3114834000.0;1403853000.0;;0.43
1298946.0;;3320457000.0;1495852000.0;;0.43
1299033.0;230880000.0;561462000.0;105068000.0;;0.19
1299130.0;92782000.0;131107000.0;57567000.0;;
1299139.0;25156000.0;28351000.0;32341000.0;2075000.0;-0.99
1299709.0;;7601354000.0;6917764000.0;;1.85
1299969.0;;58478000.0;53037000.0;164000.0;-1.43
1300485.0;;3114834000.0;1403853000.0;;0.43
1300514.0;;20987421000.0;12569434000.0;;2.47
1300524.0;0.0;215.0;14349.0;;
1300938.0;1889435.0;442874.0;601685.0;16148.0;
1301031.0;237279000.0;377398000.0;89475000.0;7600000.0;
1301106.0;625725000.0;1935882000.0;1576985000.0;5000000.0;1.05
1301236.0;138533476.0;393058353.0;340199985.0;;
1301501.0;;66863000.0;23704000.0;;
1301611.0;;5996800000.0;3584400000.0;276700000.0;4.14
1301712.0;;18915588.0;;125093.0;0.0
1301787.0;;513142000.0;559038000.0;;
1301838.0;;119.0;1302151.0;3000.0;
1302028.0;;406658000.0;276358000.0;5055000.0;-0.34
1302215.0;;1070884000.0;417329000.0;4588000.0;1.18
1302343.0;255162000.0;2001831000.0;743401000.0;;0.4
1302350.0;;1277501000.0;1124607000.0;1200000.0;-0.01
1302573.0;25899000.0;237887000.0;234336000.0;;
1302946.0;3438000.0;47889000.0;16765000.0;559000.0;
1303313.0;;566054000.0;195853000.0;10000000.0;1.86
1303652.0;653587000.0;1030711000.0;296766000.0;23667000.0;-1.17
1303942.0;;1512443000.0;1300079000.0;2101000.0;0.44
1304161.0;;24138906.0;2175802.0;;0.07
1304280.0;;8310000000.0;8369000000.0;294000000.0;
1304409.0;;1986397.0;1950636.0;;
1304421.0;775737000.0;2138526000.0;1887827000.0;;
1304464.0;2632800000.0;5803700000.0;;;
1304492.0;3543529.0;274048960.0;11863580.0;545598.0;
1305014.0;;10064000000.0;;263000000.0;4.54
1305168.0;;476124000.0;266990000.0;;2.08
1305253.0;;33886000.0;;504000.0;
1305294.0;;666596000.0;304801000.0;11300000.0;
1305323.0;;506766000.0;203116000.0;;-1.54
1305773.0;66887000.0;159369000.0;18157000.0;2400000.0;-2.6
1306830.0;;8586000000.0;;346000000.0;2.02
1307140.0;905983.0;937328.0;;21918.0;
1307579.0;;28073546.0;5506262.0;1437787.0;-0.06
1307748.0;450044000.0;4213419000.0;2064716000.0;;
1307752.0;;7097181.0;3299863.0;211969.0;
1307954.0;10299000000.0;9820000000.0;8191000000.0;377000000.0;0.38
1308027.0;378666.0;421277.0;3042305.0;1608.0;
1308161.0;27326000000.0;48365000000.0;;;1.42
1308208.0;1128773000.0;510998000.0;;25800000.0;1.37
1308547.0;970638000.0;2133293000.0;317286000.0;48200000.0;1.77
1308569.0;89772.0;929851.0;;297.0;
1308606.0;667335000.0;7918996000.0;4429165000.0;;0.26
1308711.0;55391000.0;307802000.0;201057000.0;;
1309082.0;;14792132.0;12391434.0;;
1309108.0;;3857946000.0;2762265000.0;35285000.0;2.63
1309132.0;;145557085.0;20685249.0;;
1309136.0;;1067940895.0;43797797.0;;
1309141.0;146167.0;2888.0;;;
1309402.0;2965589000.0;1929328000.0;970419000.0;;0.19
1309442.0;;8345533.0;10992841.0;599930.0;
1310067.0;;11337000000.0;13293000000.0;415000000.0;-10.59
1310114.0;252203000.0;319605000.0;169511000.0;;-0.47
1310383.0;19245000.0;103849000.0;69870000.0;3900000.0;
1310630.0;0.0;13941.0;215922.0;;
1311230.0;;182423000.0;228898000.0;;
1311241.0;;69677000.0;13578000.0;7314000.0;
1311370.0;2404767000.0;4486766000.0;3119460000.0;;7.87
1311538.0;;50274413.0;26521676.0;280702.0;
1311596.0;;65469000.0;22698000.0;;
1311828.0;;97467306.0;84823147.0;215471.0;
1312073.0;2000457000.0;2473062000.0;1538621000.0;58669000.0;0.69
1312910.0;-4627447.0;5885335.0;581126.0;4927106.0;
1313024.0;60720000.0;295408000.0;1090136000.0;;
1313275.0;134706000.0;127668000.0;49533000.0;;
1313536.0;138533476.0;393058353.0;340199985.0;;
1313938.0;0.0;564861.0;506671.0;;
1314052.0;;15469913.0;2660910.0;;-0.65
1314152.0;93230000.0;1322692000.0;537769000.0;32272000.0;
1314196.0;;7840.0;18333.0;;
1314223.0;;114742002.0;70245687.0;6268537.0;
1314475.0;;33076000.0;14110000.0;2211000.0;
1314772.0;205804000.0;114627000.0;95661000.0;4142000.0;-0.47
1315061.0;;49016000.0;28389000.0;;
1315255.0;;596454000.0;485968000.0;20700000.0;0.55
1315257.0;;1125400000.0;1137800000.0;;-3.51
1315399.0;;885124000.0;772917000.0;;1.56
1316175.0;3185000.0;48125000.0;8468000.0;285000.0;
1316360.0;;5601081000.0;;85000000.0;3.51
1316517.0;;371469024.0;132543456.0;;0.31
1316644.0;;7348000.0;;;
1316645.0;;21085000.0;22891000.0;;
1316835.0;;2882038000.0;2732843000.0;46300000.0;-0.22
1316898.0;;69616000.0;64625000.0;;0.6
1316944.0;;85707000000.0;80811000000.0;;
1317630.0;;7582122000.0;;;1.57
1317839.0;;0.0;103129.0;;
1317945.0;;66274000.0;25120000.0;;
1318008.0;;414695000.0;117738000.0;27351000.0;1.05
1318084.0;;1077300000.0;583300000.0;;2.23
1318268.0;;501.0;266251.0;;
1318482.0;;1129526.0;;3467.0;
1318484.0;;314508000.0;102274000.0;;1.04
1318568.0;826999000.0;1574065000.0;1436645000.0;45551000.0;-1.59
1318605.0;4046025000.0;8092460000.0;6961471000.0;;
1318641.0;;20880604.0;5842752.0;140135.0;
1318742.0;4345048000.0;12240344000.0;8496985000.0;;
1319161.0;2966000000.0;5671000000.0;5432000000.0;54000000.0;
1319229.0;152510000.0;656687000.0;272716000.0;;
1319643.0;;245853.0;;;
1319947.0;;1369109000.0;;;1.55
1320414.0;;4426666000.0;3279928000.0;96100000.0;1.0
1320461.0;0.0;2304292000.0;1689493000.0;100535000.0;6.5
1320695.0;;3702796000.0;1847937000.0;61469000.0;2.67
1320760.0;29487000.0;13027000.0;13627000.0;362000.0;-0.14
1320854.0;772854000.0;406904000.0;171793000.0;8858000.0;2.59
1320947.0;;1212692000.0;904115000.0;;1.05
1321070.0;;213563351.0;182475074.0;225787.0;0.27
1321228.0;54248.0;3553586.0;2119299.0;;
1321646.0;;1092700000.0;699708000.0;50500000.0;-0.34
1321732.0;;263848000.0;31326000.0;;0.09
1321828.0;;157035.0;91355.0;;
1321834.0;2115050.0;8271909.0;1668731.0;63289.0;
1322505.0;;41424000.0;1867000.0;197000.0;
1322554.0;;86884000.0;76448000.0;;
1322952.0;2342.0;5215994.0;15239.0;893.0;
1323468.0;;2663675000.0;1969691000.0;;
1323648.0;;1180557000.0;1076070000.0;;-0.11
1323885.0;129755000.0;273092000.0;86407000.0;4975000.0;
1324189.0;;251379000.0;;;1.39
1324272.0;373433000.0;198597000.0;100695000.0;;0.88
1324404.0;;12738900000.0;;;2.97
1324410.0;;2368525000.0;2146886000.0;2747000.0;1.07
1324424.0;;15503812000.0;;336680000.0;5.87
1324736.0;;16387332.0;5982021.0;;
1324772.0;68607000.0;138706000.0;58802000.0;1300000.0;
1324948.0;597472000.0;1098510000.0;477563000.0;16807000.0;2.75
1325281.0;;3222110000.0;;136900000.0;1.11
1325618.0;31593720.0;35244207.0;3311182.0;187936.0;0.68
1325670.0;;1036107000.0;916471000.0;;0.76
1325676.0;;137909370.0;5616838.0;;
1325702.0;633712000.0;477881000.0;540211000.0;26130000.0;-2.47
1325703.0;;3762000.0;1911000.0;;
1325740.0;;72788000.0;40372000.0;11109000.0;-0.08
1325814.0;;137381000000.0;131756000000.0;;
1325878.0;;44435654000.0;42593902000.0;;
1325879.0;19024000.0;40542000.0;;9567000.0;
1325955.0;0.0;2176138000.0;1511978000.0;103358000.0;0.76
1325964.0;;5110025.0;102957.0;160068.0;
1326141.0;2405161000.0;3398046000.0;2695146000.0;;
1326160.0;;121156000000.0;;;4.05
1326190.0;;19862397.0;3213280.0;141604.0;
1326200.0;153959000.0;1724074000.0;618108000.0;;-2.96
1326205.0;6366550.0;18859182.0;4911111.0;;-0.17
1326321.0;607414.0;12976398.0;;;
1326380.0;;4334900000.0;2253900000.0;144900000.0;3.8
1326428.0;2883334000.0;9976946000.0;;;-13.87
1326583.0;;1165967000.0;;27200000.0;1.75
1326706.0;147000.0;1983000.0;;9000.0;
1326732.0;;206910000.0;44478000.0;519000.0;-0.45
1326771.0;;118796781000.0;113615725000.0;;
1326801.0;17928000000.0;49407000000.0;5189000000.0;1220000000.0;1.31
1327068.0;-1269295429.0;3177728808.0;55659055.0;;
1327318.0;;302374000.0;69682000.0;;
1327467.0;;25635184.0;19104271.0;;
1327567.0;928052000.0;1965178000.0;;20300000.0;
1327688.0;88775000.0;76536000.0;33646000.0;;
1327811.0;1162346000.0;2730094000.0;1593937000.0;71000000.0;
1327978.0;225200000.0;1967208000.0;1241257000.0;;
1328015.0;;120757000.0;72144000.0;3000000.0;
1328143.0;1916000.0;128743000.0;12556000.0;;-2.86
1328237.0;;2011221197.0;23998185.0;;-5.05
1328571.0;362640000.0;642989000.0;;54300000.0;-0.57
1328581.0;;1248606000.0;;;1.33
1328655.0;;588000000.0;896000000.0;16000000.0;
1328792.0;;12131831.0;;747553.0;0.05
1329606.0;2355012.0;3248878.0;4498721.0;42122.0;-0.04
1329842.0;;123248392000.0;116528910000.0;3673000.0;7.83
1330399.0;;96336283000.0;91834682000.0;;8.04
1330421.0;;328282000.0;143748000.0;;
1330622.0;188220000.0;1054865000.0;525202000.0;;
1331451.0;;70676000000.0;66024000000.0;;
1331463.0;;58108801000.0;55085888000.0;;
1331465.0;;142253000000.0;135237000000.0;;
1331520.0;;9289122000.0;8089365000.0;;2.02
1331745.0;;4434076000.0;3769064000.0;;2.68
1331754.0;;50620137000.0;48234340000.0;;
1331757.0;;42083294000.0;39883982000.0;2176000.0;
1331875.0;9132000000.0;13931000000.0;6999000000.0;120000000.0;
1332349.0;4960608000.0;10048564000.0;7589837000.0;;
1332551.0;101999000.0;2760432000.0;1933672000.0;;-0.43
1333170.0;;306874000.0;113135000.0;10400000.0;
1333274.0;1033204000.0;1182817000.0;799841000.0;;1.17
1333493.0;189541000.0;113319000.0;;4148000.0;-0.26
1333822.0;;38520000.0;9154000.0;4752000.0;
1334036.0;;608020000.0;186391000.0;16300000.0;-1.3
1334478.0;;163868000.0;57308000.0;3500000.0;0.94
1334586.0;11198605.0;2489481.0;5917197.0;176884.0;
1334589.0;;9071.0;123052.0;;
1334933.0;;57900257.0;26913592.0;;
1334978.0;2806204000.0;6357199000.0;;;-0.27
1335103.0;;3043746.0;;;
1335105.0;200000.0;597975.0;;;
1335190.0;;1060158000.0;1272642000.0;8000000.0;
1335236.0;;2000900.0;;;
1335258.0;7245731000.0;6156241000.0;;134148000.0;
1335293.0;;36688000.0;23681000.0;1228000.0;0.11
1335982.0;725056000.0;253091000.0;457222000.0;;
1336047.0;1249200000.0;8300300000.0;;;
1336339.0;;3631700.0;;;
1336917.0;;2868900000.0;1200678000.0;;1.08
1337013.0;;96449000.0;45171000.0;5359000.0;0.17
1337068.0;;550565000.0;503896000.0;845000.0;0.15
1337182.0;;72094.0;;;
1337298.0;234630000.0;489109000.0;94797000.0;10079000.0;1.06
1337408.0;;0.0;;;
1337553.0;;159127000.0;140352000.0;252000.0;
1337619.0;420919000.0;885565000.0;444738000.0;;0.12
1338042.0;;434198000.0;318653000.0;1815000.0;
1338065.0;1898000000.0;5477000000.0;2672000000.0;110000000.0;
1338095.0;;23046000.0;11903000.0;11000.0;
1338242.0;406219.0;44057.0;833020.0;;0.0
1338474.0;;17434000.0;4823000.0;;
1338749.0;575336000.0;1016612000.0;812876000.0;8200000.0;0.78
